season,week,n_couples,rp_kendall,rp_spearman,rp_top3_jaccard,rp_top5_jaccard,rp_top10_jaccard,r_js_kendall,r_js_spearman,rjs_top3_jaccard,rjs_top5_jaccard,rjs_top10_jaccard,p_js_kendall,p_js_spearman,pjs_top3_jaccard,pjs_top5_jaccard,pjs_top10_jaccard,spearman_fan_total_rank,spearman_fan_total_percent,rank_sens_mean,rank_sens_p25,rank_sens_p75,percent_sens_mean,percent_sens_p25,percent_sens_p75
10,4,9,0.8333333333333334,0.9500000000000001,1.0,1.0,1.0,0.8333333333333334,0.9500000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.8833333333333333,0.08722222222222219,0.05555555555555547,0.11111111111111116,0.14770370370370367,0.11111111111111116,0.2222222222222222
10,5,8,0.8571428571428571,0.9523809523809524,0.5,1.0,1.0,0.8571428571428571,0.9523809523809524,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.6666666666666669,0.7857142857142858,0.04619047619047634,2.220446049250313e-16,0.07142857142857151,0.16028571428571436,0.07142857142857151,0.2142857142857144
10,6,7,0.8095238095238096,0.8928571428571429,0.5,1.0,1.0,0.8095238095238096,0.8928571428571429,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7500000000000002,0.8928571428571429,0.04380952380952376,0.0,0.09523809523809512,0.16203174603174594,0.09523809523809512,0.19047619047619035
10,7,6,0.7333333333333333,0.8857142857142858,0.5,0.6666666666666666,1.0,0.7333333333333333,0.8857142857142858,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.7142857142857143,0.942857142857143,0.0647111111111112,1.1102230246251565e-16,0.13333333333333341,0.2266666666666667,0.13333333333333341,0.2666666666666667
10,8,5,0.7999999999999999,0.8999999999999998,1.0,1.0,1.0,0.7999999999999999,0.8999999999999998,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.7,0.8999999999999998,0.06293333333333344,1.1102230246251565e-16,0.20000000000000007,0.09253333333333341,1.1102230246251565e-16,0.20000000000000007
10,9,4,0.6666666666666669,0.7999999999999999,1.0,1.0,1.0,0.6666666666666669,0.7999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7999999999999999,0.11199999999999992,0.0,0.33333333333333315,0.10466666666666662,0.0,0.33333333333333315
10,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.016888888888888887,0.0,0.0,0.021777777777777778,0.0,0.0
11,1,12,0.7878787878787877,0.9160839160839163,0.5,1.0,0.8181818181818182,0.7878787878787877,0.9160839160839163,0.5,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.6153846153846154,0.8251748251748254,0.13012121212121225,0.09090909090909105,0.18181818181818188,0.27614141414141424,0.21212121212121227,0.33333333333333337
11,2,11,0.7454545454545454,0.8727272727272729,0.5,0.6666666666666666,1.0,0.7454545454545454,0.8727272727272729,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5636363636363637,0.8727272727272729,0.09015757575757574,0.036363636363636376,0.10909090909090913,0.2857454545454545,0.21818181818181814,0.36363636363636365
11,3,10,0.5555555555555555,0.709090909090909,0.2,0.6666666666666666,1.0,0.5555555555555555,0.709090909090909,0.2,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.34545454545454546,0.8545454545454544,0.13250370370370385,0.08888888888888902,0.17777777777777792,0.3379851851851852,0.22222222222222232,0.44444444444444453
11,4,9,0.7222222222222222,0.8166666666666667,1.0,0.42857142857142855,1.0,0.7222222222222222,0.8166666666666667,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.31666666666666665,0.7333333333333334,0.07414814814814812,0.05555555555555547,0.11111111111111116,0.2612222222222222,0.16666666666666663,0.33333333333333337
11,5,8,0.7142857142857142,0.8571428571428572,1.0,0.6666666666666666,1.0,0.7142857142857142,0.8571428571428572,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.38095238095238104,0.7619047619047621,0.10576190476190485,0.07142857142857151,0.1428571428571429,0.2501904761904763,0.1428571428571429,0.3571428571428572
11,6,7,0.04761904761904762,0.07142857142857144,0.2,0.6666666666666666,1.0,0.04761904761904762,0.07142857142857144,0.2,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,-0.7857142857142859,0.5,0.1043809523809523,0.0,0.19047619047619035,0.31784126984126976,0.19047619047619035,0.40476190476190477
11,7,6,0.06666666666666665,0.08571428571428573,0.5,0.6666666666666666,1.0,0.06666666666666665,0.08571428571428573,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,-0.2,0.8285714285714287,0.0935111111111112,1.1102230246251565e-16,0.13333333333333341,0.3791111111111112,0.2666666666666667,0.5333333333333334
11,8,5,0.39999999999999997,0.6,1.0,1.0,1.0,0.39999999999999997,0.6,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,-0.3,0.49999999999999994,0.08333333333333343,1.1102230246251565e-16,0.20000000000000007,0.23546666666666674,1.1102230246251565e-16,0.4
11,9,4,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,1.0,0.0006666666666666663,0.0,0.0,0.16911111111111105,0.0,0.33333333333333315
11,10,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05822222222222223,0.0,0.0
12,1,11,0.9636363636363636,0.990909090909091,1.0,0.6666666666666666,1.0,0.9636363636363636,0.990909090909091,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.990909090909091,1.0,0.046787878787878774,0.036363636363636376,0.07272727272727264,0.11374545454545455,0.07272727272727264,0.1454545454545455
12,2,11,0.8545454545454545,0.9545454545454546,1.0,1.0,0.8181818181818182,0.8545454545454545,0.9545454545454546,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.9,0.9545454545454546,0.08077575757575756,0.036363636363636376,0.10909090909090913,0.14235151515151515,0.10909090909090913,0.18181818181818177
12,3,10,0.7333333333333333,0.8787878787878788,0.5,0.6666666666666666,1.0,0.7333333333333333,0.8787878787878788,0.5,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6969696969696969,0.9030303030303028,0.1261629629629631,0.08888888888888902,0.17777777777777792,0.19324444444444452,0.13333333333333341,0.2666666666666667
12,4,9,0.7777777777777778,0.9166666666666666,0.5,0.6666666666666666,1.0,0.7777777777777778,0.9166666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9,0.13207407407407404,0.05555555555555547,0.16666666666666663,0.18085185185185182,0.11111111111111116,0.2222222222222222
12,5,8,0.6428571428571428,0.7857142857142858,0.5,0.6666666666666666,1.0,0.6428571428571428,0.7857142857142858,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.6666666666666669,0.9523809523809524,0.08804761904761915,0.07142857142857151,0.1428571428571429,0.20200000000000007,0.1428571428571429,0.2857142857142858
12,6,7,0.5238095238095238,0.6071428571428572,0.2,1.0,1.0,0.5238095238095238,0.6071428571428572,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6071428571428572,1.0,0.11123809523809516,0.0,0.19047619047619035,0.20399999999999988,0.09523809523809512,0.2857142857142857
12,7,6,0.7333333333333333,0.8857142857142858,0.5,0.6666666666666666,1.0,0.7333333333333333,0.8857142857142858,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.7714285714285715,0.942857142857143,0.04062222222222232,1.1102230246251565e-16,0.13333333333333341,0.2218666666666667,0.13333333333333341,0.2666666666666667
12,8,5,0.39999999999999997,0.49999999999999994,0.5,1.0,1.0,0.39999999999999997,0.49999999999999994,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.49999999999999994,0.9999999999999999,0.1201333333333334,1.1102230246251565e-16,0.20000000000000007,0.20720000000000005,1.1102230246251565e-16,0.4
12,9,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39999999999999997,0.39999999999999997,0.09911111111111105,0.0,0.33333333333333315,0.22244444444444433,0.0,0.33333333333333315
12,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.23022222222222216,0.0,0.6666666666666666,0.020444444444444442,0.0,0.0
13,1,12,0.6666666666666666,0.7972027972027973,0.5,0.6666666666666666,1.0,0.6666666666666666,0.7972027972027973,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.3706293706293707,0.7552447552447553,0.12165656565656578,0.060606060606060774,0.1515151515151516,0.3326666666666668,0.24242424242424254,0.39393939393939403
13,2,11,0.2,0.29090909090909095,0.2,0.42857142857142855,0.8181818181818182,0.2,0.29090909090909095,0.2,0.42857142857142855,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,-0.1272727272727273,0.8181818181818182,0.12118787878787879,0.07272727272727264,0.1454545454545455,0.39241212121212116,0.2909090909090909,0.4727272727272728
13,3,10,0.4666666666666666,0.6363636363636362,0.5,0.6666666666666666,1.0,0.4666666666666666,0.6363636363636362,0.5,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,-0.18787878787878787,0.43030303030303024,0.10011851851851865,0.04444444444444462,0.13333333333333341,0.4130370370370371,0.3111111111111112,0.5333333333333334
13,4,9,0.7777777777777778,0.9166666666666666,1.0,0.6666666666666666,1.0,0.7777777777777778,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.5499999999999999,0.05703703703703701,0.0,0.11111111111111116,0.285,0.16666666666666663,0.38888888888888895
13,5,8,0.7142857142857142,0.8095238095238096,0.5,0.6666666666666666,1.0,0.7142857142857142,0.8095238095238096,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.261904761904762,0.7142857142857144,0.04861904761904776,2.220446049250313e-16,0.07142857142857151,0.3145714285714286,0.2142857142857144,0.4285714285714286
13,6,7,0.8095238095238096,0.8928571428571429,1.0,0.6666666666666666,1.0,0.8095238095238096,0.8928571428571429,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.1785714285714286,0.4642857142857144,0.037079365079365045,0.0,0.09523809523809512,0.20584126984126977,0.09523809523809512,0.2857142857142857
13,7,6,0.3333333333333333,0.5428571428571429,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5428571428571429,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.14285714285714288,0.8857142857142858,0.10275555555555563,1.1102230246251565e-16,0.13333333333333341,0.2732444444444445,0.13333333333333341,0.4
13,8,5,0.7999999999999999,0.8999999999999998,0.5,1.0,1.0,0.7999999999999999,0.8999999999999998,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.49999999999999994,0.7999999999999999,0.008266666666666776,1.1102230246251565e-16,1.1102230246251565e-16,0.20400000000000007,1.1102230246251565e-16,0.4
13,9,4,0.0,0.19999999999999998,1.0,1.0,1.0,0.0,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.39999999999999997,0.7999999999999999,0.1477777777777777,0.0,0.33333333333333315,0.1304444444444444,0.0,0.33333333333333315
13,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.112,0.0,0.0,0.02577777777777777,0.0,0.0
14,1,12,0.8181818181818181,0.9370629370629372,1.0,1.0,0.8181818181818182,0.8181818181818181,0.9370629370629372,1.0,1.0,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.8251748251748254,0.9440559440559443,0.07765656565656578,0.030303030303030387,0.12121212121212133,0.2624242424242425,0.18181818181818188,0.33333333333333337
14,2,12,0.7878787878787877,0.9300699300699302,1.0,0.6666666666666666,1.0,0.7878787878787877,0.9300699300699302,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8181818181818183,0.965034965034965,0.09632323232323245,0.060606060606060774,0.12121212121212133,0.2333939393939395,0.18181818181818188,0.3030303030303031
14,3,11,0.7454545454545454,0.9,0.5,0.6666666666666666,0.8181818181818182,0.7454545454545454,0.9,0.5,0.6666666666666666,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.8363636363636365,0.9727272727272729,0.07648484848484847,0.036363636363636376,0.10909090909090913,0.31929696969696975,0.21818181818181814,0.3999999999999999
14,4,10,0.5555555555555555,0.709090909090909,0.5,0.6666666666666666,1.0,0.5555555555555555,0.709090909090909,0.5,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.38181818181818183,0.8787878787878788,0.12885925925925937,0.08888888888888902,0.17777777777777792,0.32402962962962967,0.22222222222222232,0.4
14,5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.8166666666666667,0.03622222222222219,0.0,0.05555555555555547,0.22133333333333333,0.11111111111111116,0.2777777777777778
14,6,8,0.7857142857142856,0.9047619047619048,0.5,0.6666666666666666,1.0,0.7857142857142856,0.9047619047619048,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.4523809523809524,0.7380952380952381,0.05114285714285728,2.220446049250313e-16,0.07142857142857151,0.2094761904761906,0.1428571428571429,0.2857142857142858
14,7,7,0.7142857142857143,0.8571428571428573,1.0,1.0,1.0,0.7142857142857143,0.8571428571428573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6785714285714287,0.9285714285714288,0.052380952380952334,0.0,0.09523809523809512,0.30095238095238086,0.19047619047619035,0.38095238095238093
14,8,6,0.3333333333333333,0.3714285714285715,0.5,1.0,1.0,0.3333333333333333,0.3714285714285715,0.5,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.14285714285714288,0.942857142857143,0.06408888888888899,1.1102230246251565e-16,0.13333333333333341,0.2832,0.13333333333333341,0.4
14,9,4,-0.6666666666666669,-0.7999999999999999,0.5,1.0,1.0,-0.6666666666666669,-0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7999999999999999,1.0,0.00955555555555555,0.0,0.0,0.24777777777777768,0.0,0.33333333333333315
14,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0
15,1,13,0.5897435897435896,0.7802197802197801,0.2,0.42857142857142855,0.8181818181818182,0.5897435897435896,0.7802197802197801,0.2,0.42857142857142855,0.8181818181818182,0.9999999999999998,1.0,1.0,1.0,1.0,0.5439560439560439,0.9230769230769231,0.1331282051282053,0.10256410256410275,0.17948717948717963,0.3365470085470087,0.2564102564102566,0.41025641025641035
15,2,12,0.5454545454545454,0.7622377622377624,0.5,0.6666666666666666,1.0,0.5454545454545454,0.7622377622377624,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.2797202797202798,0.7902097902097903,0.1456565656565658,0.09090909090909105,0.18181818181818188,0.35507070707070715,0.2727272727272728,0.4242424242424243
15,3,11,0.6363636363636364,0.790909090909091,1.0,0.6666666666666666,0.8181818181818182,0.6363636363636364,0.790909090909091,1.0,0.6666666666666666,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.5818181818181819,0.9454545454545454,0.09970909090909091,0.07272727272727264,0.1454545454545455,0.3380363636363637,0.25454545454545463,0.4363636363636364
15,4,9,0.6666666666666666,0.8499999999999999,0.5,1.0,1.0,0.6666666666666666,0.8499999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41666666666666663,0.7666666666666667,0.10196296296296295,0.05555555555555547,0.16666666666666663,0.3111111111111111,0.2222222222222222,0.38888888888888895
15,5,8,0.07142857142857142,0.04761904761904763,0.2,0.6666666666666666,1.0,0.07142857142857142,0.04761904761904763,0.2,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,-0.261904761904762,0.880952380952381,0.0992857142857144,0.07142857142857151,0.1428571428571429,0.423952380952381,0.2857142857142858,0.5714285714285714
15,6,8,0.21428571428571427,0.3571428571428572,0.5,0.42857142857142855,1.0,0.21428571428571427,0.3571428571428572,0.5,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.04761904761904763,0.9285714285714287,0.07414285714285725,2.220446049250313e-16,0.1428571428571429,0.3380000000000001,0.2142857142857144,0.4285714285714286
15,7,7,0.9047619047619049,0.9642857142857145,1.0,0.6666666666666666,1.0,0.9047619047619049,0.9642857142857145,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857145,1.0,0.007365079365079356,0.0,0.0,0.13695238095238088,0.09523809523809512,0.19047619047619035
15,8,7,0.14285714285714288,0.3214285714285715,0.2,0.6666666666666666,1.0,0.14285714285714288,0.3214285714285715,0.2,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.1785714285714286,0.9642857142857145,0.022222222222222195,0.0,0.0,0.23028571428571423,0.09523809523809512,0.2857142857142857
15,9,5,0.6,0.7999999999999999,0.5,1.0,1.0,0.6,0.7999999999999999,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6,0.8999999999999998,0.05653333333333343,1.1102230246251565e-16,0.20000000000000007,0.20880000000000007,1.1102230246251565e-16,0.4
15,10,3,0.33333333333333337,0.5,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0004444444444444444,0.0,0.0,0.07822222222222222,0.0,0.0
16,1,12,0.8787878787878787,0.965034965034965,1.0,1.0,1.0,0.8787878787878787,0.965034965034965,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9160839160839163,0.9790209790209792,0.05903030303030316,0.030303030303030387,0.09090909090909105,0.09589898989899003,0.060606060606060774,0.12121212121212133
16,2,12,0.9393939393939392,0.9860139860139862,1.0,1.0,1.0,0.9393939393939392,0.9860139860139862,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9580419580419581,0.9790209790209792,0.060404040404040536,0.030303030303030387,0.09090909090909105,0.08587878787878801,0.060606060606060774,0.12121212121212133
16,3,11,0.8909090909090909,0.9727272727272729,1.0,1.0,0.8181818181818182,0.8909090909090909,0.9727272727272729,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.9363636363636365,0.9818181818181818,0.040727272727272716,0.0,0.07272727272727264,0.09238787878787878,0.07272727272727264,0.10909090909090913
16,4,10,0.8222222222222221,0.9393939393939393,1.0,1.0,1.0,0.8222222222222221,0.9393939393939393,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9272727272727272,0.9878787878787878,0.04053333333333348,1.1102230246251565e-16,0.04444444444444462,0.09315555555555569,0.04444444444444462,0.13333333333333341
16,5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9500000000000001,0.9500000000000001,0.05044444444444442,0.0,0.05555555555555547,0.11007407407407406,0.05555555555555547,0.16666666666666663
16,6,8,0.8571428571428571,0.9285714285714287,1.0,0.6666666666666666,1.0,0.8571428571428571,0.9285714285714287,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8571428571428572,0.9761904761904763,0.0371428571428573,2.220446049250313e-16,0.07142857142857151,0.15523809523809534,0.07142857142857151,0.2142857142857144
16,7,7,0.9047619047619049,0.9642857142857145,1.0,1.0,1.0,0.9047619047619049,0.9642857142857145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714288,0.9642857142857145,0.054031746031745966,0.0,0.09523809523809512,0.10044444444444438,0.0,0.19047619047619035
16,8,6,0.7333333333333333,0.8857142857142858,0.5,1.0,1.0,0.7333333333333333,0.8857142857142858,0.5,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.7714285714285715,0.942857142857143,0.01813333333333344,1.1102230246251565e-16,1.1102230246251565e-16,0.14248888888888894,1.1102230246251565e-16,0.2666666666666667
16,9,5,0.39999999999999997,0.6,0.5,1.0,1.0,0.39999999999999997,0.6,0.5,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.3,0.8999999999999998,0.06493333333333343,1.1102230246251565e-16,0.20000000000000007,0.10946666666666674,1.1102230246251565e-16,0.20000000000000007
16,10,4,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,0.6666666666666669,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,1.0,0.011333333333333329,0.0,0.0,0.07333333333333329,0.0,0.0
17,1,12,0.9696969696969696,0.9930069930069931,1.0,1.0,1.0,0.9696969696969696,0.9930069930069931,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.9790209790209792,0.9860139860139862,0.06074747474747488,0.030303030303030387,0.09090909090909105,0.17862626262626274,0.12121212121212133,0.24242424242424254
17,2,12,0.8181818181818181,0.9370629370629372,1.0,0.6666666666666666,1.0,0.8181818181818181,0.9370629370629372,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8181818181818183,0.9510489510489512,0.06030303030303044,0.030303030303030387,0.09090909090909105,0.18646464646464658,0.12121212121212133,0.24242424242424254
17,3,11,0.6727272727272727,0.8363636363636365,0.5,0.6666666666666666,1.0,0.6727272727272727,0.8363636363636365,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,0.9363636363636365,0.08482424242424241,0.036363636363636376,0.10909090909090913,0.21309090909090908,0.1454545454545455,0.25454545454545463
17,4,10,0.6888888888888888,0.8303030303030302,1.0,0.6666666666666666,1.0,0.6888888888888888,0.8303030303030302,1.0,0.6666666666666666,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.7454545454545454,0.9757575757575757,0.06263703703703717,0.04444444444444462,0.08888888888888902,0.1864000000000001,0.13333333333333341,0.22222222222222232
17,5,9,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666669,0.8499999999999999,0.08603703703703701,0.05555555555555547,0.11111111111111116,0.28588888888888886,0.16666666666666663,0.38888888888888895
17,6,8,0.7857142857142856,0.9047619047619048,1.0,0.6666666666666666,1.0,0.7857142857142856,0.9047619047619048,1.0,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.4047619047619048,0.6428571428571429,0.03580952380952397,2.220446049250313e-16,0.07142857142857151,0.2971904761904762,0.2142857142857144,0.3571428571428572
17,7,8,0.5714285714285714,0.6428571428571429,0.5,0.6666666666666666,1.0,0.5714285714285714,0.6428571428571429,0.5,0.6666666666666666,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.3571428571428572,0.7857142857142858,0.036809523809523965,2.220446049250313e-16,0.07142857142857151,0.33847619047619054,0.2142857142857144,0.4285714285714286
17,8,7,0.7142857142857143,0.8571428571428573,1.0,0.6666666666666666,1.0,0.7142857142857143,0.8571428571428573,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.39285714285714296,0.7500000000000002,0.05726984126984121,0.0,0.09523809523809512,0.1975238095238094,0.09523809523809512,0.2857142857142857
17,9,6,0.3333333333333333,0.3142857142857143,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3142857142857143,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,-0.14285714285714288,0.6571428571428573,0.10062222222222231,1.1102230246251565e-16,0.13333333333333341,0.24826666666666666,0.13333333333333341,0.4
17,10,5,0.7999999999999999,0.8999999999999998,1.0,1.0,1.0,0.7999999999999999,0.8999999999999998,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.7,0.8999999999999998,0.004800000000000111,1.1102230246251565e-16,1.1102230246251565e-16,0.1469333333333334,1.1102230246251565e-16,0.20000000000000007
17,11,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,0.7999999999999999,0.0002222222222222221,0.0,0.0,0.12488888888888881,0.0,0.33333333333333315
18,1,12,0.6969696969696969,0.8391608391608393,1.0,0.42857142857142855,1.0,0.6969696969696969,0.8391608391608393,1.0,0.42857142857142855,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.7062937062937064,0.9440559440559443,0.12583838383838394,0.09090909090909105,0.18181818181818188,0.25002020202020214,0.18181818181818188,0.3030303030303031
18,2,11,0.6727272727272727,0.8090909090909091,0.5,0.6666666666666666,1.0,0.6727272727272727,0.8090909090909091,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7363636363636363,0.9636363636363637,0.11367272727272727,0.07272727272727264,0.1454545454545455,0.2774060606060606,0.18181818181818177,0.32727272727272727
18,3,9,0.8333333333333334,0.9333333333333332,0.5,1.0,1.0,0.8333333333333334,0.9333333333333332,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.9333333333333332,0.05944444444444442,0.0,0.11111111111111116,0.25455555555555553,0.16666666666666663,0.33333333333333337
18,4,9,0.8333333333333334,0.9500000000000001,1.0,0.6666666666666666,1.0,0.8333333333333334,0.9500000000000001,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9500000000000001,1.0,0.04877777777777775,0.0,0.05555555555555547,0.18540740740740738,0.11111111111111116,0.2222222222222222
18,5,9,0.8888888888888888,0.9666666666666667,1.0,1.0,1.0,0.8888888888888888,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9666666666666667,0.09885185185185183,0.05555555555555547,0.11111111111111116,0.17725925925925928,0.11111111111111116,0.2222222222222222
18,6,8,0.7857142857142856,0.9047619047619048,0.5,1.0,1.0,0.7857142857142856,0.9047619047619048,0.5,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.8333333333333335,0.9761904761904763,0.028904761904762072,2.220446049250313e-16,0.07142857142857151,0.19976190476190486,0.1428571428571429,0.2857142857142858
18,7,7,0.7142857142857143,0.8571428571428573,1.0,0.6666666666666666,1.0,0.7142857142857143,0.8571428571428573,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7500000000000002,0.9642857142857145,0.012761904761904747,0.0,0.0,0.23358730158730148,0.09523809523809512,0.2857142857142857
18,8,6,0.3333333333333333,0.3714285714285715,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3714285714285715,0.5,0.6666666666666666,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,-0.028571428571428574,0.8285714285714287,0.11768888888888894,1.1102230246251565e-16,0.13333333333333341,0.26071111111111117,0.13333333333333341,0.4
